precision,recall,f1_score,execution_time,threshold,two_step,bleu_1,bleu_2,bleu_3,bleu_4,prompt_token_count,candidates_token_count,total_token_count,total_calls,tp,fp,fn
0.946236559139785,0.7302904564315352,0.8243559718969554,48.596022844314575,0.125,True,0.8183566078526187,0.7336109640793768,0.706333949610578,0.6875060600483984,126803,820,127623,820,176,10,65
0.3230563002680965,1.0,0.4883485309017224,22.08448052406311,0.125,False,1.0,0.9435781711230962,0.9129738928880425,0.8936226209211412,0,0,0,0,241,505,0
0.9518716577540107,0.7385892116182573,0.8317757009345794,48.317766189575195,0.25,True,0.8210959601463819,0.7367745681642657,0.7088851233368121,0.6898383572651994,126803,820,127623,820,178,9,63
0.3230563002680965,1.0,0.4883485309017224,21.77660608291626,0.25,False,1.0,0.9435781711230962,0.9129738928880425,0.8936226209211412,0,0,0,0,241,505,0
0.9367088607594937,0.6141078838174274,0.7418546365914787,46.72777438163757,0.375,True,0.7256774469536186,0.6261617300689954,0.5934277968662591,0.5727562454299169,118519,771,119290,771,148,10,93
0.2950354609929078,0.8630705394190872,0.4397463002114165,21.7898690700531,0.375,False,0.9079520135716712,0.8370208801161293,0.8000293927190033,0.776023238628193,0,0,0,0,208,497,33
0.8571428571428571,0.14937759336099585,0.254416961130742,29.431655406951904,0.5,True,0.3562423849177597,0.2212712859373272,0.1793037750089808,0.15857894564964226,29861,203,30064,203,36,6,205
0.3010752688172043,0.23236514522821577,0.26229508196721313,21.89278268814087,0.5,False,0.4331378478183217,0.31078331537204923,0.25903556462235633,0.2291445129084697,0,0,0,0,56,130,185
0.0,0.0,0,23.118469715118408,0.625,True,0.0,0.0,0.0,0.0,2967,21,2988,21,0,1,241
0.3076923076923077,0.016597510373443983,0.031496062992125984,22.165802001953125,0.625,False,0.15447426450473983,0.06648095927561178,0.04380559512770542,0.035862576441221414,0,0,0,0,4,9,237
0.9505494505494505,0.7178423236514523,0.8179669030732861,26.724398136138916,0.5,,0.8033030754221133,0.715879395102592,0.6878827518534365,0.6693401691246849,126803,820,127623,820,173,9,68
0.9174311926605505,0.8298755186721992,0.8714596949891068,48.848445892333984,0,True,0.8772418898087083,0.8042906072930381,0.7794024072633033,0.761364026516541,126803,820,127623,820,200,18,41
0.3230563002680965,1.0,0.4883485309017224,22.05111026763916,0,False,1.0,0.9435781711230962,0.9129738928880425,0.8936226209211412,0,0,0,0,241,505,0
0,0.0,0,20.377588033676147,0.75,True,0.0,0.0,0.0,0.0,0,0,0,0,0,0,241
0,0.0,0,20.388857126235962,0.75,False,0.0,0.0,0.0,0.0,0,0,0,0,0,0,241
